loan_id,customer_id,loan_type,amount,interest_rate,term_months,issue_date,branch,status,risk_score
1254,345,Автокредит,2756000.0,22.97,48,2024-11-11,Отделение №1,Активен,0.752
1255,760,Потребительский,708000.0,12.63,12,2025-09-26,Отделение №3,Активен,0.741
1256,32,Потребительский,762000.0,22.9,12,2022-08-17,Отделение №13,Просрочен,0.043
1257,460,Ипотека,7420000.0,17.37,240,2025-02-28,Отделение №13,Активен,0.561
1258,504,Потребительский,301000.0,23.39,24,2025-08-21,Отделение №2,Активен,0.701
1259,196,Автокредит,444000.0,8.83,36,2025-12-21,Отделение №14,Активен,0.738
1260,241,Кредитная карта,168000.0,19.04,24,2022-07-05,Отделение №10,Закрыт,0.875
1261,702,Вексель,3904000.0,16.58,6,2024-10-05,Отделение №4,Просрочен,0.059
1262,96,Автокредит,1410000.0,9.01,48,2023-12-07,Отделение №7,Активен,0.974
1263,566,Кредитная карта,108000.0,22.25,12,2025-06-16,Отделение №7,Активен,0.125
1264,496,Потребительский,504000.0,13.96,12,2025-04-10,Отделение №5,Активен,0.191
1265,30,Вексель,2925000.0,11.08,3,2025-10-06,Отделение №4,Активен,0.711
1266,296,Кредитная карта,231000.0,19.09,36,2024-07-14,Отделение №4,Активен,0.133
1267,716,Потребительский,134000.0,10.37,12,2025-08-27,Отделение №12,Активен,0.111
1268,125,Потребительский,130000.0,9.16,24,2024-07-04,Отделение №13,Активен,0.724
1269,525,Потребительский,327000.0,18.64,48,2024-05-05,Отделение №8,Активен,0.68
1270,253,Вексель,4303000.0,13.66,6,2024-02-27,Отделение №11,Закрыт,0.188
1271,611,Кредитная карта,209000.0,23.96,24,2024-09-28,Отделение №5,Активен,0.437
1272,245,Потребительский,398000.0,20.27,12,2024-12-23,Отделение №4,Закрыт,0.524
1273,39,Ипотека,10813000.0,11.64,180,2023-08-04,Отделение №1,Активен,0.426
1274,670,Ипотека,9626000.0,14.86,120,2025-04-16,Отделение №4,Активен,0.303
1275,92,Ипотека,8884000.0,24.23,240,2025-06-25,Отделение №8,Активен,0.27
1276,602,Потребительский,729000.0,18.37,12,2025-01-15,Отделение №9,Активен,0.385
1277,64,Автокредит,2828000.0,19.77,24,2025-04-01,Отделение №12,Активен,0.522
1278,201,Потребительский,697000.0,6.87,36,2024-04-06,Отделение №15,Активен,0.567
1279,49,Потребительский,724000.0,20.44,36,2023-05-16,Отделение №9,Активен,0.668
1280,606,Кредитная карта,185000.0,18.05,36,2024-02-04,Отделение №1,Активен,0.977
1281,191,Потребительский,65000.0,12.78,48,2025-03-09,Отделение №3,Активен,0.481
1282,632,Потребительский,280000.0,19.31,48,2025-12-31,Отделение №4,Активен,0.272
1283,444,Автокредит,2142000.0,13.49,48,2024-11-07,Отделение №15,Активен,0.625
1284,273,Потребительский,84000.0,15.17,36,2025-06-03,Отделение №6,Активен,0.241
1285,75,Ипотека,6308000.0,7.9,120,2025-11-13,Отделение №3,Активен,0.565
1286,112,Потребительский,700000.0,14.09,24,2024-08-14,Отделение №2,Активен,0.996
1287,160,Потребительский,792000.0,10.56,48,2025-06-15,Отделение №6,Активен,0.215
1288,366,Потребительский,242000.0,24.74,48,2022-09-04,Отделение №15,Активен,0.643
1289,84,Ипотека,4091000.0,17.76,240,2025-07-23,Отделение №5,Дефолт,0.094
1290,601,Вексель,2731000.0,15.26,6,2022-10-14,Отделение №3,Закрыт,0.277
1291,159,Вексель,3510000.0,21.53,3,2024-09-29,Отделение №7,Закрыт,0.216
1292,60,Кредитная карта,57000.0,10.72,36,2025-04-08,Отделение №1,Активен,0.576
1293,767,Ипотека,5490000.0,16.74,240,2024-10-20,Отделение №12,Активен,0.164
1294,534,Потребительский,520000.0,11.56,12,2025-09-28,Отделение №3,Активен,0.172
1295,392,Потребительский,84000.0,21.72,24,2023-12-17,Отделение №5,Закрыт,0.198
1296,371,Ипотека,8617000.0,8.98,180,2025-06-20,Отделение №15,Активен,0.118
1297,515,Вексель,1897000.0,14.45,9,2025-11-07,Отделение №14,Активен,0.688
1298,175,Кредитная карта,158000.0,13.39,12,2022-12-17,Отделение №11,Закрыт,0.533
1299,209,Вексель,2160000.0,10.4,3,2024-04-23,Отделение №2,Закрыт,0.154
1300,656,Ипотека,8997000.0,19.63,180,2025-12-21,Отделение №15,Активен,0.714
1301,721,Вексель,4755000.0,9.4,9,2024-07-16,Отделение №9,Закрыт,0.997
1302,324,Вексель,1156000.0,9.67,12,2025-03-08,Отделение №8,Активен,0.837
1303,501,Потребительский,245000.0,10.11,24,2022-02-11,Отделение №13,Закрыт,0.296
1304,783,Автокредит,2811000.0,8.83,24,2025-11-23,Отделение №12,Просрочен,0.054
1305,429,Вексель,4753000.0,15.32,3,2025-02-21,Отделение №10,Закрыт,0.909
1306,253,Вексель,4102000.0,9.81,3,2024-11-26,Отделение №13,Закрыт,0.876
1307,689,Потребительский,731000.0,16.42,12,2025-03-23,Отделение №9,Дефолт,0.084
1308,365,Автокредит,1075000.0,9.01,48,2025-07-16,Отделение №7,Активен,0.178
1309,151,Ипотека,10379000.0,19.36,180,2023-09-30,Отделение №3,Дефолт,0.089
1310,52,Автокредит,586000.0,14.98,24,2024-05-17,Отделение №14,Активен,0.681
1311,247,Потребительский,75000.0,20.77,12,2024-10-16,Отделение №14,Закрыт,0.691
1312,201,Вексель,249000.0,20.44,9,2022-12-04,Отделение №10,Закрыт,0.808
1313,624,Потребительский,566000.0,14.58,48,2025-10-18,Отделение №11,Активен,0.894
1314,509,Ипотека,9875000.0,24.69,120,2025-12-14,Отделение №11,Активен,0.313
1315,435,Потребительский,736000.0,11.3,36,2023-08-22,Отделение №14,Дефолт,0.085
1316,362,Потребительский,551000.0,15.54,48,2025-12-20,Отделение №2,Активен,0.91
1317,232,Потребительский,668000.0,17.94,36,2024-10-23,Отделение №7,Просрочен,0.042
1318,630,Ипотека,7071000.0,7.31,300,2024-06-03,Отделение №11,Просрочен,0.049
1319,427,Потребительский,234000.0,12.78,36,2025-08-02,Отделение №9,Активен,0.361
1320,397,Потребительский,162000.0,8.76,48,2025-12-15,Отделение №13,Активен,0.413
1321,476,Потребительский,221000.0,18.67,36,2024-01-27,Отделение №14,Активен,0.366
1322,504,Потребительский,483000.0,19.64,12,2025-02-22,Отделение №1,Активен,0.625
1323,269,Ипотека,4404000.0,13.03,300,2025-06-19,Отделение №13,Активен,0.999
1324,88,Автокредит,2054000.0,7.69,36,2025-01-22,Отделение №1,Активен,0.268
1325,634,Кредитная карта,264000.0,8.79,24,2024-12-18,Отделение №9,Активен,0.556
1326,784,Вексель,1382000.0,9.76,9,2025-08-11,Отделение №8,Активен,0.948
1327,485,Кредитная карта,97000.0,19.71,12,2025-06-30,Отделение №11,Активен,0.188
1328,196,Потребительский,251000.0,7.71,24,2025-10-10,Отделение №10,Активен,0.697
1329,655,Вексель,3657000.0,11.98,9,2025-10-28,Отделение №15,Просрочен,0.021
1330,626,Ипотека,9170000.0,14.43,240,2024-12-18,Отделение №13,Активен,0.104
1331,521,Потребительский,396000.0,11.87,12,2025-08-30,Отделение №7,Активен,0.982
1332,310,Потребительский,760000.0,22.44,36,2023-08-19,Отделение №7,Просрочен,0.042
1333,227,Вексель,3634000.0,16.5,9,2023-11-28,Отделение №4,Закрыт,0.187
1334,406,Кредитная карта,276000.0,8.06,12,2025-10-01,Отделение №7,Активен,0.377
1335,600,Вексель,4329000.0,19.95,3,2023-04-08,Отделение №9,Закрыт,0.368
1336,580,Вексель,2642000.0,19.85,9,2024-08-06,Отделение №10,Закрыт,0.134
1337,656,Вексель,401000.0,11.83,9,2025-12-21,Отделение №14,Активен,0.639
1338,151,Потребительский,203000.0,24.34,24,2023-09-30,Отделение №4,Закрыт,0.824
1339,94,Вексель,1363000.0,8.75,9,2025-12-22,Отделение №13,Активен,0.728
1340,203,Потребительский,127000.0,17.54,12,2025-12-27,Отделение №12,Активен,0.526
1341,744,Кредитная карта,63000.0,24.45,12,2025-11-15,Отделение №2,Активен,0.241
1342,572,Автокредит,915000.0,13.95,36,2025-03-25,Отделение №4,Активен,0.323
1343,292,Потребительский,355000.0,24.09,12,2024-01-04,Отделение №10,Закрыт,0.918
1344,694,Вексель,2534000.0,8.25,9,2024-04-17,Отделение №14,Закрыт,0.961
1345,190,Ипотека,7525000.0,23.27,120,2025-07-05,Отделение №1,Активен,0.209
1346,407,Кредитная карта,38000.0,20.83,12,2024-03-10,Отделение №3,Закрыт,0.112
1347,562,Вексель,2667000.0,19.17,3,2025-01-05,Отделение №11,Закрыт,0.334
1348,541,Вексель,1393000.0,8.7,9,2025-05-05,Отделение №7,Активен,0.725
1349,710,Кредитная карта,268000.0,13.71,36,2023-07-22,Отделение №6,Активен,0.61
1350,130,Потребительский,93000.0,7.8,36,2025-05-21,Отделение №9,Активен,0.123
1351,588,Автокредит,1895000.0,11.88,24,2025-01-09,Отделение №9,Активен,0.231
1352,440,Ипотека,10381000.0,10.08,180,2024-04-14,Отделение №3,Активен,0.815
1353,401,Кредитная карта,194000.0,7.85,36,2022-10-30,Отделение №6,Закрыт,0.451
1354,538,Потребительский,108000.0,19.3,36,2025-04-07,Отделение №5,Активен,0.857
1355,192,Потребительский,452000.0,18.1,12,2024-01-22,Отделение №6,Закрыт,0.778
1356,373,Потребительский,752000.0,24.28,48,2025-08-16,Отделение №9,Активен,0.744
1357,470,Вексель,671000.0,20.86,6,2024-05-23,Отделение №1,Просрочен,0.018
1358,618,Кредитная карта,266000.0,22.78,12,2024-12-17,Отделение №7,Закрыт,0.361
1359,35,Кредитная карта,54000.0,9.33,12,2024-03-02,Отделение №6,Закрыт,0.456
1360,559,Кредитная карта,87000.0,11.17,12,2024-02-23,Отделение №1,Закрыт,0.341
1361,245,Вексель,2594000.0,17.03,6,2024-12-23,Отделение №14,Закрыт,0.485
1362,202,Ипотека,9631000.0,10.38,180,2025-06-26,Отделение №5,Активен,0.524
1363,242,Потребительский,772000.0,12.09,12,2024-06-27,Отделение №13,Закрыт,0.555
1364,540,Автокредит,1563000.0,11.99,36,2025-09-29,Отделение №11,Активен,0.477
1365,326,Кредитная карта,229000.0,14.0,36,2023-07-12,Отделение №11,Активен,0.212
1366,346,Ипотека,9239000.0,18.77,120,2023-12-17,Отделение №12,Активен,0.452
1367,28,Потребительский,667000.0,17.19,36,2025-07-09,Отделение №5,Дефолт,0.065
1368,278,Потребительский,186000.0,24.75,12,2025-04-17,Отделение №3,Активен,0.583
1369,603,Ипотека,7979000.0,17.04,300,2025-07-02,Отделение №13,Активен,0.376
1370,397,Вексель,4168000.0,22.86,12,2025-12-15,Отделение №9,Активен,0.296
1371,718,Вексель,2938000.0,12.58,6,2024-12-30,Отделение №1,Закрыт,0.103
1372,369,Вексель,4448000.0,22.89,6,2023-09-28,Отделение №14,Закрыт,0.108
1373,390,Вексель,4115000.0,20.78,9,2024-07-09,Отделение №10,Закрыт,0.43
1374,670,Автокредит,2838000.0,19.37,60,2025-06-28,Отделение №8,Активен,0.99
1375,493,Потребительский,530000.0,24.39,48,2024-11-04,Отделение №8,Просрочен,0.031
1376,750,Потребительский,212000.0,17.66,24,2024-11-30,Отделение №11,Активен,0.326
1377,319,Автокредит,1341000.0,9.05,36,2024-12-01,Отделение №13,Активен,0.897
1378,644,Потребительский,664000.0,23.01,36,2022-12-09,Отделение №15,Закрыт,0.96
1379,157,Вексель,4910000.0,7.05,12,2023-12-01,Отделение №13,Закрыт,0.805
1380,173,Потребительский,493000.0,18.95,36,2025-01-20,Отделение №5,Активен,0.434
1381,219,Потребительский,463000.0,13.99,48,2024-08-03,Отделение №14,Дефолт,0.073
1382,777,Потребительский,471000.0,18.87,48,2023-09-29,Отделение №3,Активен,0.686
1383,255,Вексель,4055000.0,12.7,9,2025-12-03,Отделение №2,Активен,0.924
1384,536,Потребительский,194000.0,16.46,36,2024-03-27,Отделение №13,Активен,0.241
1385,600,Вексель,4264000.0,23.04,9,2025-07-06,Отделение №14,Активен,0.855
1386,31,Кредитная карта,159000.0,6.62,12,2025-10-28,Отделение №7,Активен,0.852
1387,6,Автокредит,2759000.0,24.87,60,2023-03-28,Отделение №13,Активен,0.117
1388,237,Ипотека,4021000.0,10.06,120,2025-09-30,Отделение №14,Активен,0.612
1389,119,Кредитная карта,261000.0,13.4,12,2024-07-21,Отделение №11,Просрочен,0.056
1390,376,Потребительский,270000.0,7.5,12,2023-10-21,Отделение №3,Закрыт,0.408
1391,74,Кредитная карта,171000.0,18.31,36,2024-07-27,Отделение №1,Активен,0.627
1392,147,Вексель,1181000.0,6.81,9,2023-07-08,Отделение №8,Закрыт,0.495
1393,157,Автокредит,1416000.0,22.79,24,2024-07-08,Отделение №13,Активен,0.726
1394,606,Кредитная карта,211000.0,12.84,36,2024-02-04,Отделение №2,Активен,0.555
1395,555,Вексель,2511000.0,23.48,12,2025-03-30,Отделение №10,Активен,0.982
1396,654,Вексель,3049000.0,13.81,9,2022-08-22,Отделение №9,Закрыт,0.524
1397,735,Потребительский,778000.0,14.85,24,2023-10-04,Отделение №3,Закрыт,0.089
1398,103,Кредитная карта,115000.0,10.23,36,2022-12-17,Отделение №7,Закрыт,0.916
1399,277,Потребительский,459000.0,6.7,12,2024-08-08,Отделение №15,Закрыт,0.85
1400,410,Кредитная карта,213000.0,9.51,12,2025-05-19,Отделение №4,Активен,0.38
1401,346,Вексель,1266000.0,15.11,9,2023-12-17,Отделение №6,Закрыт,0.546
1402,284,Ипотека,3904000.0,22.9,300,2024-07-20,Отделение №5,Активен,0.545
1403,682,Потребительский,87000.0,12.44,24,2025-03-31,Отделение №7,Активен,0.141
1404,320,Потребительский,82000.0,11.57,12,2024-06-02,Отделение №4,Закрыт,0.995
1405,313,Ипотека,8820000.0,15.16,120,2024-03-26,Отделение №3,Активен,0.108
1406,703,Кредитная карта,230000.0,15.95,24,2025-09-28,Отделение №2,Активен,0.915
1407,9,Потребительский,171000.0,22.95,12,2024-10-03,Отделение №14,Закрыт,0.589
1408,492,Потребительский,521000.0,23.62,36,2024-11-29,Отделение №10,Активен,0.42
1409,258,Автокредит,2310000.0,17.66,60,2025-11-07,Отделение №7,Активен,0.234
1410,127,Кредитная карта,93000.0,22.63,36,2024-07-10,Отделение №3,Активен,0.848
1411,97,Автокредит,2989000.0,12.73,60,2024-07-31,Отделение №8,Активен,0.572
1412,584,Кредитная карта,36000.0,16.52,36,2025-04-20,Отделение №7,Активен,0.637
1413,431,Вексель,4973000.0,19.38,12,2024-09-06,Отделение №8,Закрыт,0.403
1414,491,Потребительский,354000.0,13.22,24,2023-11-03,Отделение №9,Просрочен,0.002
1415,73,Потребительский,544000.0,10.62,24,2023-10-10,Отделение №11,Закрыт,0.349
1416,660,Потребительский,794000.0,20.8,36,2025-04-07,Отделение №8,Активен,0.539
1417,112,Кредитная карта,215000.0,9.27,24,2025-03-12,Отделение №11,Дефолт,0.073
1418,157,Вексель,954000.0,16.95,6,2023-11-02,Отделение №13,Закрыт,0.969
1419,393,Автокредит,503000.0,14.41,48,2024-03-22,Отделение №5,Активен,0.609
1420,230,Вексель,4354000.0,22.92,6,2023-10-14,Отделение №6,Просрочен,0.038
1421,519,Вексель,4762000.0,21.99,6,2025-09-18,Отделение №12,Активен,0.433
1422,586,Автокредит,2198000.0,8.89,48,2025-08-20,Отделение №6,Активен,0.882
1423,739,Вексель,3088000.0,8.05,3,2025-08-18,Отделение №11,Закрыт,0.347
1424,624,Автокредит,1591000.0,18.55,24,2025-11-24,Отделение №15,Дефолт,0.092
1425,699,Потребительский,721000.0,13.69,48,2024-07-05,Отделение №13,Активен,0.196
1426,665,Кредитная карта,80000.0,11.56,36,2024-07-14,Отделение №10,Активен,0.78
1427,44,Потребительский,521000.0,17.73,48,2024-11-25,Отделение №9,Активен,0.492
1428,320,Потребительский,518000.0,15.65,48,2024-11-01,Отделение №14,Активен,0.846
1429,645,Вексель,1669000.0,24.79,6,2024-10-08,Отделение №11,Просрочен,0.038
1430,641,Автокредит,2172000.0,18.34,24,2025-02-19,Отделение №13,Активен,0.682
1431,202,Потребительский,89000.0,18.71,36,2025-05-21,Отделение №13,Активен,0.868
1432,6,Кредитная карта,133000.0,19.12,36,2023-11-11,Отделение №1,Активен,0.569
1433,503,Вексель,923000.0,22.19,6,2023-12-03,Отделение №3,Закрыт,0.268
1434,254,Кредитная карта,136000.0,10.11,36,2024-03-18,Отделение №14,Активен,0.353
1435,224,Автокредит,883000.0,24.01,36,2025-07-22,Отделение №12,Активен,0.684
1436,334,Автокредит,1100000.0,22.44,60,2024-10-15,Отделение №15,Активен,0.195
1437,585,Кредитная карта,282000.0,9.53,24,2024-04-09,Отделение №11,Дефолт,0.08
1438,652,Кредитная карта,80000.0,9.77,24,2024-09-16,Отделение №7,Активен,0.945
1439,148,Потребительский,482000.0,10.58,48,2025-04-21,Отделение №6,Активен,0.695
1440,39,Автокредит,2432000.0,10.61,48,2022-07-29,Отделение №9,Активен,0.991
1441,26,Потребительский,583000.0,6.97,36,2024-01-20,Отделение №9,Активен,0.646
1442,235,Потребительский,340000.0,17.72,36,2024-04-19,Отделение №13,Активен,0.756
1443,296,Вексель,4142000.0,10.07,6,2024-07-14,Отделение №2,Закрыт,0.628
1444,180,Кредитная карта,271000.0,23.54,36,2025-11-29,Отделение №8,Активен,0.113
1445,744,Автокредит,829000.0,21.83,36,2025-11-15,Отделение №4,Активен,0.334
1446,737,Потребительский,78000.0,13.76,36,2023-03-07,Отделение №5,Дефолт,0.088
1447,384,Ипотека,5268000.0,8.47,240,2024-01-24,Отделение №6,Активен,0.729
1448,246,Автокредит,958000.0,19.89,60,2024-09-01,Отделение №2,Активен,0.951
1449,216,Потребительский,370000.0,6.8,36,2025-12-01,Отделение №14,Активен,0.621
1450,488,Потребительский,698000.0,23.99,12,2024-10-21,Отделение №1,Закрыт,0.792
1451,345,Вексель,969000.0,16.24,12,2025-06-14,Отделение №12,Активен,0.998
1452,692,Автокредит,1630000.0,19.98,24,2025-05-24,Отделение №8,Активен,0.132
1453,380,Потребительский,321000.0,16.19,24,2025-11-19,Отделение №6,Активен,0.856
1454,19,Ипотека,10902000.0,21.39,240,2025-02-15,Отделение №7,Активен,0.809
1455,552,Ипотека,11555000.0,16.42,300,2024-07-17,Отделение №14,Активен,0.28
1456,389,Потребительский,420000.0,12.71,36,2024-11-10,Отделение №11,Активен,0.741
1457,10,Потребительский,524000.0,21.16,48,2025-05-21,Отделение №12,Активен,0.317
1458,44,Вексель,1511000.0,24.13,6,2024-11-25,Отделение №2,Закрыт,0.91
1459,796,Вексель,2198000.0,9.0,9,2023-03-02,Отделение №15,Закрыт,0.851
1460,246,Потребительский,167000.0,18.26,36,2024-02-02,Отделение №15,Активен,0.586
1461,380,Потребительский,769000.0,22.64,24,2025-11-19,Отделение №14,Активен,0.883
1462,761,Потребительский,294000.0,10.33,36,2022-05-22,Отделение №8,Закрыт,0.324
1463,487,Потребительский,203000.0,20.08,48,2025-02-11,Отделение №5,Активен,0.682
1464,230,Потребительский,688000.0,17.29,48,2024-03-01,Отделение №8,Активен,0.995
1465,483,Потребительский,772000.0,14.76,24,2024-05-16,Отделение №8,Активен,0.637
1466,759,Вексель,1534000.0,20.24,12,2024-07-17,Отделение №14,Закрыт,0.13
1467,348,Автокредит,2321000.0,11.8,36,2025-05-18,Отделение №2,Активен,0.95
1468,269,Автокредит,2494000.0,16.5,36,2025-12-20,Отделение №12,Активен,0.816
1469,71,Потребительский,677000.0,17.66,24,2023-06-19,Отделение №11,Закрыт,0.879
1470,668,Потребительский,279000.0,13.44,12,2023-08-29,Отделение №2,Просрочен,0.008
1471,718,Автокредит,1480000.0,10.25,60,2024-12-30,Отделение №6,Активен,0.553
1472,197,Потребительский,174000.0,16.04,48,2024-04-07,Отделение №8,Дефолт,0.087
1473,331,Потребительский,185000.0,15.04,36,2024-09-10,Отделение №6,Активен,0.26
1474,358,Автокредит,1091000.0,9.35,36,2025-03-16,Отделение №1,Активен,0.571
1475,423,Потребительский,514000.0,23.05,48,2024-02-23,Отделение №12,Активен,0.554
1476,249,Потребительский,90000.0,24.17,24,2025-09-27,Отделение №3,Активен,0.645
1477,32,Потребительский,566000.0,20.98,24,2024-06-26,Отделение №15,Активен,0.728
1478,70,Автокредит,1915000.0,12.5,36,2024-05-08,Отделение №10,Активен,0.173
1479,278,Кредитная карта,276000.0,22.72,12,2025-04-17,Отделение №12,Активен,0.955
1480,570,Ипотека,5270000.0,12.08,120,2025-08-04,Отделение №3,Активен,0.553
1481,276,Потребительский,175000.0,24.24,36,2025-12-09,Отделение №14,Активен,0.789
1482,245,Кредитная карта,85000.0,11.41,36,2024-12-23,Отделение №12,Активен,0.122
1483,477,Автокредит,2316000.0,9.47,60,2024-11-01,Отделение №4,Активен,0.393
1484,211,Кредитная карта,184000.0,17.13,24,2023-06-04,Отделение №8,Закрыт,0.953
1485,337,Автокредит,2285000.0,17.61,36,2024-07-04,Отделение №10,Активен,0.848
1486,645,Ипотека,3868000.0,7.79,180,2024-09-18,Отделение №4,Просрочен,0.055
1487,236,Вексель,3020000.0,10.44,12,2024-08-19,Отделение №14,Закрыт,0.708
1488,414,Потребительский,485000.0,9.25,24,2023-02-13,Отделение №13,Закрыт,0.812
1489,595,Кредитная карта,66000.0,19.92,24,2024-03-24,Отделение №1,Активен,0.726
1490,753,Автокредит,850000.0,20.5,24,2024-11-03,Отделение №13,Активен,0.489
1491,539,Кредитная карта,269000.0,15.81,36,2025-08-31,Отделение №6,Активен,0.569
1492,100,Вексель,3497000.0,15.96,9,2025-09-28,Отделение №11,Активен,0.185
1493,558,Автокредит,2803000.0,6.82,24,2023-02-18,Отделение №4,Закрыт,0.978
1494,486,Кредитная карта,204000.0,12.4,36,2025-03-21,Отделение №6,Активен,0.46
1495,585,Вексель,899000.0,23.03,6,2025-03-14,Отделение №1,Закрыт,0.868
1496,274,Вексель,3250000.0,20.29,6,2025-12-06,Отделение №2,Активен,0.664
1497,559,Потребительский,408000.0,17.76,24,2024-02-23,Отделение №1,Активен,0.196
1498,312,Автокредит,2980000.0,19.14,24,2025-10-04,Отделение №10,Активен,0.5
1499,517,Кредитная карта,69000.0,9.28,12,2025-07-20,Отделение №4,Активен,0.152
1500,64,Потребительский,700000.0,15.08,48,2025-04-01,Отделение №1,Активен,0.66
