transaction_id,account_id,transaction_date,transaction_type,amount,channel
481,956,2025-12-23,Оплата услуг,-133673.32,Банкомат
482,923,2025-08-10,Погашение кредита,-2834.6,Онлайн
483,967,2025-12-23,Перевод,-91949.98,Банкомат
484,331,2025-05-28,Погашение кредита,-124430.83,Онлайн
485,929,2025-12-29,Оплата услуг,-133702.96,Отделение
486,752,2025-12-29,Перевод,-41762.95,Онлайн
487,434,2025-04-27,Оплата услуг,-94047.68,Банкомат
488,871,2024-08-28,Оплата услуг,-131071.33,Отделение
489,540,2025-10-08,Списание,-136394.81,Колл-центр
490,447,2024-11-30,Пополнение,131252.81,Банкомат
491,439,2025-10-16,Списание,-116173.19,Отделение
492,543,2025-02-27,Перевод,-111431.86,Онлайн
493,369,2025-12-26,Пополнение,120077.88,Онлайн
494,619,2025-12-05,Оплата услуг,-113441.23,Банкомат
495,503,2024-10-08,Списание,-36733.66,Онлайн
496,385,2025-12-07,Пополнение,126111.92,Колл-центр
497,196,2025-03-28,Пополнение,38036.71,Банкомат
498,277,2025-10-03,Списание,-98627.31,Онлайн
499,492,2025-09-18,Пополнение,38357.72,Банкомат
500,943,2024-11-25,Перевод,-110384.25,Онлайн
501,407,2025-10-11,Погашение кредита,-137882.71,Отделение
502,490,2025-12-01,Погашение кредита,-26830.41,Онлайн
503,274,2025-10-27,Погашение кредита,-143739.45,Онлайн
504,614,2025-06-08,Списание,-7324.29,Банкомат
505,591,2024-12-14,Пополнение,126742.51,Колл-центр
506,379,2025-10-28,Пополнение,145833.96,Отделение
507,813,2025-07-11,Погашение кредита,-64630.66,Банкомат
508,423,2025-11-05,Перевод,-113934.68,Колл-центр
509,482,2025-03-02,Списание,-41927.91,Онлайн
510,723,2024-11-04,Погашение кредита,-44442.89,Онлайн
511,848,2025-11-21,Списание,-54933.14,Отделение
512,965,2025-10-01,Перевод,-90133.04,Отделение
513,40,2025-12-15,Погашение кредита,-34707.0,Банкомат
514,202,2025-11-14,Пополнение,113850.66,Отделение
515,107,2025-09-30,Оплата услуг,-53346.06,Отделение
516,663,2025-10-30,Погашение кредита,-88862.28,Отделение
517,969,2025-11-26,Перевод,-110659.12,Онлайн
518,37,2024-01-03,Списание,-147803.9,Колл-центр
519,403,2025-06-14,Перевод,-123205.43,Банкомат
520,222,2025-12-25,Оплата услуг,-98373.03,Отделение
521,575,2025-11-23,Пополнение,77398.28,Онлайн
522,2,2025-03-14,Пополнение,113141.54,Банкомат
523,277,2025-12-13,Оплата услуг,-99186.48,Банкомат
524,276,2025-05-24,Пополнение,125472.91,Онлайн
525,446,2025-12-24,Списание,-136713.54,Колл-центр
526,840,2025-07-20,Списание,-15894.95,Онлайн
527,984,2025-12-06,Перевод,-43483.26,Колл-центр
528,848,2025-12-12,Списание,-85286.41,Онлайн
529,486,2025-11-25,Пополнение,72766.88,Банкомат
530,289,2025-04-24,Пополнение,30221.31,Банкомат
531,554,2025-06-03,Оплата услуг,-79275.42,Банкомат
532,895,2025-12-30,Оплата услуг,-49567.18,Колл-центр
533,579,2025-01-05,Оплата услуг,-44206.96,Банкомат
534,655,2025-07-01,Оплата услуг,-56680.16,Онлайн
535,679,2025-09-28,Списание,-33024.46,Колл-центр
536,523,2025-10-30,Пополнение,115169.58,Колл-центр
537,936,2025-11-21,Пополнение,22367.37,Онлайн
538,61,2025-06-14,Пополнение,29105.5,Отделение
539,669,2025-01-05,Списание,-53467.41,Отделение
540,419,2025-08-25,Пополнение,46059.19,Отделение
541,486,2025-08-08,Пополнение,60442.64,Отделение
542,545,2024-12-27,Погашение кредита,-116168.43,Банкомат
543,805,2025-10-16,Оплата услуг,-56145.43,Колл-центр
544,326,2025-11-12,Погашение кредита,-43592.43,Онлайн
545,703,2025-11-15,Пополнение,64217.58,Колл-центр
546,112,2025-12-13,Погашение кредита,-10610.73,Банкомат
547,334,2025-10-01,Перевод,-125167.27,Онлайн
548,247,2024-06-04,Перевод,-36766.87,Колл-центр
549,918,2025-08-12,Списание,-91550.16,Отделение
550,836,2025-12-09,Погашение кредита,-33187.99,Отделение
551,155,2025-12-25,Перевод,-36201.34,Банкомат
552,56,2025-09-17,Оплата услуг,-6456.65,Банкомат
553,754,2025-07-25,Списание,-90093.2,Колл-центр
554,657,2025-02-18,Перевод,-105781.44,Онлайн
555,101,2024-12-09,Пополнение,38243.04,Колл-центр
556,165,2025-08-19,Оплата услуг,-146745.51,Банкомат
557,635,2025-07-27,Списание,-100859.94,Колл-центр
558,494,2025-01-23,Пополнение,41463.82,Онлайн
559,683,2025-04-01,Оплата услуг,-68931.38,Онлайн
560,245,2025-12-31,Перевод,-54816.18,Колл-центр
561,152,2025-10-29,Перевод,-86329.63,Колл-центр
562,700,2025-09-26,Погашение кредита,-57864.92,Онлайн
563,578,2025-07-24,Списание,-116042.59,Банкомат
564,833,2022-10-01,Перевод,-70627.27,Колл-центр
565,715,2025-06-23,Погашение кредита,-14666.34,Онлайн
566,637,2024-09-05,Пополнение,44142.02,Онлайн
567,102,2025-06-05,Оплата услуг,-144963.13,Банкомат
568,268,2025-09-21,Погашение кредита,-95941.26,Отделение
569,914,2023-04-23,Оплата услуг,-128351.96,Отделение
570,861,2023-05-19,Погашение кредита,-99103.37,Колл-центр
571,356,2025-11-04,Пополнение,101679.03,Колл-центр
572,840,2025-09-04,Погашение кредита,-15309.97,Банкомат
573,610,2025-11-16,Оплата услуг,-27319.52,Колл-центр
574,937,2025-09-26,Перевод,-114526.99,Онлайн
575,230,2025-11-30,Перевод,-80796.69,Банкомат
576,510,2025-04-30,Погашение кредита,-137596.4,Колл-центр
577,125,2025-05-11,Пополнение,141145.21,Колл-центр
578,37,2024-05-22,Оплата услуг,-104197.0,Онлайн
579,592,2025-11-16,Списание,-126184.27,Онлайн
580,547,2025-10-27,Оплата услуг,-113769.36,Банкомат
581,637,2025-10-12,Списание,-38886.55,Онлайн
582,612,2025-08-15,Пополнение,95798.75,Банкомат
583,718,2025-09-04,Перевод,-101672.61,Банкомат
584,330,2025-12-11,Списание,-69886.86,Отделение
585,97,2023-06-22,Перевод,-32332.78,Колл-центр
586,237,2025-02-12,Пополнение,79535.92,Банкомат
587,270,2025-08-07,Оплата услуг,-3465.42,Онлайн
588,577,2025-04-24,Погашение кредита,-125224.46,Банкомат
589,992,2024-11-10,Перевод,-112510.21,Онлайн
590,457,2023-05-09,Пополнение,112002.65,Банкомат
591,890,2024-11-16,Оплата услуг,-55564.82,Онлайн
592,234,2024-03-23,Списание,-116178.97,Онлайн
593,282,2025-07-20,Оплата услуг,-46989.82,Онлайн
594,869,2025-05-12,Погашение кредита,-73042.85,Колл-центр
595,854,2025-04-04,Списание,-26634.45,Банкомат
596,454,2024-07-31,Списание,-68127.13,Отделение
597,896,2025-10-23,Перевод,-38941.74,Колл-центр
598,339,2025-07-01,Погашение кредита,-22550.45,Банкомат
599,758,2024-01-04,Погашение кредита,-72170.0,Отделение
600,722,2025-11-14,Оплата услуг,-94734.23,Банкомат
601,785,2025-03-19,Оплата услуг,-109968.05,Банкомат
602,405,2024-10-23,Оплата услуг,-125480.03,Отделение
603,286,2025-11-14,Оплата услуг,-136485.98,Онлайн
604,334,2025-12-28,Перевод,-28289.63,Отделение
605,236,2025-08-22,Погашение кредита,-8460.48,Колл-центр
606,388,2025-12-13,Оплата услуг,-69046.68,Банкомат
607,112,2025-11-25,Оплата услуг,-502.97,Онлайн
608,734,2024-10-09,Перевод,-139272.32,Онлайн
609,513,2025-06-13,Пополнение,144459.31,Отделение
610,13,2025-09-14,Оплата услуг,-143122.85,Онлайн
611,244,2025-11-05,Перевод,-18313.44,Онлайн
612,92,2025-04-23,Оплата услуг,-127039.02,Колл-центр
613,655,2025-06-04,Списание,-72148.46,Онлайн
614,617,2025-05-28,Пополнение,148593.77,Колл-центр
615,643,2025-09-17,Оплата услуг,-15567.37,Колл-центр
616,693,2025-11-24,Перевод,-1588.74,Банкомат
617,44,2025-07-01,Оплата услуг,-23761.17,Онлайн
618,16,2025-06-17,Списание,-76855.78,Онлайн
619,239,2025-01-04,Оплата услуг,-69385.88,Отделение
620,267,2025-12-26,Списание,-127258.28,Колл-центр
621,855,2025-09-29,Списание,-110788.74,Банкомат
622,573,2025-02-10,Пополнение,59560.76,Отделение
623,747,2025-09-17,Пополнение,47921.39,Банкомат
624,348,2025-06-29,Перевод,-132891.36,Отделение
625,213,2025-05-15,Оплата услуг,-8316.01,Банкомат
626,490,2025-12-07,Оплата услуг,-148326.64,Отделение
627,756,2025-08-04,Пополнение,102371.59,Колл-центр
628,431,2025-05-25,Пополнение,58738.99,Онлайн
629,880,2025-01-20,Перевод,-5115.61,Отделение
630,406,2024-12-08,Пополнение,35786.21,Онлайн
631,401,2025-12-28,Погашение кредита,-130652.99,Колл-центр
632,981,2024-02-28,Пополнение,129797.59,Отделение
633,692,2025-08-12,Оплата услуг,-57704.92,Колл-центр
634,71,2025-09-13,Перевод,-43115.75,Онлайн
635,480,2025-07-16,Списание,-110435.35,Отделение
636,328,2025-09-19,Списание,-94156.04,Онлайн
637,150,2025-12-20,Оплата услуг,-146679.95,Банкомат
638,645,2025-12-25,Перевод,-33704.8,Отделение
639,330,2025-12-28,Оплата услуг,-137040.45,Колл-центр
640,311,2025-12-28,Пополнение,54980.82,Онлайн
641,40,2025-12-15,Погашение кредита,-4996.93,Банкомат
642,545,2025-04-23,Списание,-28181.28,Отделение
643,661,2025-07-17,Оплата услуг,-128617.2,Колл-центр
644,853,2025-02-17,Перевод,-49970.82,Банкомат
645,465,2023-08-12,Оплата услуг,-16709.99,Онлайн
646,760,2025-01-25,Оплата услуг,-1867.94,Банкомат
647,925,2025-09-24,Перевод,-147270.25,Онлайн
648,946,2025-05-28,Списание,-93509.59,Банкомат
649,166,2025-04-12,Погашение кредита,-59891.96,Колл-центр
650,708,2025-10-06,Перевод,-14072.96,Отделение
651,753,2025-07-20,Погашение кредита,-87464.33,Колл-центр
652,910,2025-12-06,Списание,-139930.07,Банкомат
653,881,2025-09-14,Оплата услуг,-89585.91,Колл-центр
654,257,2025-08-18,Перевод,-64746.66,Онлайн
655,370,2025-05-20,Списание,-50341.98,Банкомат
656,882,2023-08-06,Перевод,-13291.4,Колл-центр
657,23,2025-08-09,Перевод,-11518.33,Отделение
658,14,2025-10-30,Погашение кредита,-37719.51,Банкомат
659,17,2025-09-02,Пополнение,125299.62,Отделение
660,818,2025-10-25,Списание,-40214.3,Банкомат
661,405,2025-08-25,Перевод,-79588.07,Онлайн
662,727,2024-09-26,Погашение кредита,-149038.99,Колл-центр
