payment_id,loan_id,due_date,amount_due,amount_paid,payment_status
454,39,2025-04-09,22168.66,22168.66,Оплачен вовремя
455,39,2025-05-09,22168.66,22168.66,Оплачен вовремя
456,39,2025-06-08,22168.66,22168.66,Оплачен вовремя
457,39,2025-07-08,22168.66,22168.66,Оплачен вовремя
458,39,2025-08-07,22168.66,22168.66,Оплачен вовремя
459,39,2025-09-06,22168.66,22168.66,Оплачен вовремя
460,39,2025-10-06,22168.66,22168.66,Оплачен вовремя
461,39,2025-11-05,22168.66,22168.66,Оплачен вовремя
462,39,2025-12-05,22168.66,22168.66,Оплачен вовремя
463,40,2024-07-06,724698.92,724698.92,Оплачен вовремя
464,40,2024-08-05,724698.92,724698.92,Оплачен вовремя
465,40,2024-09-04,724698.92,724698.92,Оплачен вовремя
466,40,2024-10-04,724698.92,724698.92,Оплачен вовремя
467,40,2024-11-03,724698.92,724698.92,Оплачен вовремя
468,40,2024-12-03,724698.92,724698.92,Оплачен вовремя
469,42,2025-04-01,15888.35,15888.35,Оплачен вовремя
470,42,2025-05-01,15888.35,15888.35,Оплачен вовремя
471,42,2025-05-31,15888.35,15888.35,Оплачен вовремя
472,42,2025-06-30,15888.35,15888.35,Оплачен вовремя
473,42,2025-07-30,15888.35,15888.35,Оплачен вовремя
474,42,2025-08-29,15888.35,15888.35,Оплачен вовремя
475,42,2025-09-28,15888.35,15888.35,Оплачен вовремя
476,42,2025-10-28,15888.35,15888.35,Оплачен вовремя
477,42,2025-11-27,15888.35,15888.35,Оплачен вовремя
478,43,2024-05-31,2694.58,2694.58,Оплачен вовремя
479,43,2024-06-30,2694.58,2694.58,Оплачен вовремя
480,43,2024-07-30,2694.58,2694.58,Оплачен вовремя
481,43,2024-08-29,2694.58,2694.58,Оплачен вовремя
482,43,2024-09-28,2694.58,2694.58,Оплачен вовремя
483,43,2024-10-28,2694.58,2694.58,Оплачен вовремя
484,43,2024-11-27,2694.58,2694.58,Оплачен вовремя
485,43,2024-12-27,2694.58,2694.58,Оплачен вовремя
486,43,2025-01-26,2694.58,2694.58,Оплачен вовремя
487,43,2025-02-25,2694.58,2694.58,Оплачен вовремя
488,43,2025-03-27,2694.58,2694.58,Оплачен вовремя
489,43,2025-04-26,2694.58,2694.58,Оплачен вовремя
490,43,2025-05-26,2694.58,2694.58,Оплачен вовремя
491,43,2025-06-25,2694.58,2694.58,Оплачен вовремя
492,43,2025-07-25,2694.58,2694.58,Оплачен вовремя
493,43,2025-08-24,2694.58,2694.58,Оплачен вовремя
494,43,2025-09-23,2694.58,2694.58,Оплачен вовремя
495,43,2025-10-23,2694.58,2694.58,Оплачен вовремя
496,43,2025-11-22,2694.58,2694.58,Оплачен вовремя
497,44,2024-10-25,1684216.87,1684216.87,Оплачен вовремя
498,44,2024-11-24,1684216.87,1684216.87,Оплачен вовремя
499,44,2024-12-24,1684216.87,1684216.87,Оплачен вовремя
500,45,2024-11-22,36673.9,36673.9,Оплачен вовремя
501,45,2024-12-22,36673.9,36673.9,Оплачен вовремя
502,45,2025-01-21,36673.9,36673.9,Оплачен вовремя
503,45,2025-02-20,36673.9,36673.9,Оплачен вовремя
504,45,2025-03-22,36673.9,36673.9,Оплачен вовремя
505,45,2025-04-21,36673.9,36673.9,Оплачен вовремя
506,45,2025-05-21,36673.9,36673.9,Оплачен вовремя
507,45,2025-06-20,36673.9,36673.9,Оплачен вовремя
508,45,2025-07-20,36673.9,36673.9,Оплачен вовремя
509,45,2025-08-19,36673.9,36673.9,Оплачен вовремя
510,45,2025-09-18,36673.9,36673.9,Оплачен вовремя
511,45,2025-10-18,36673.9,36673.9,Оплачен вовремя
512,45,2025-11-17,36673.9,36673.9,Оплачен вовремя
513,45,2025-12-17,36673.9,36673.9,Оплачен вовремя
514,46,2025-09-19,38744.15,38744.15,Оплачен вовремя
515,46,2025-10-19,38744.15,38744.15,Оплачен вовремя
516,46,2025-11-18,38744.15,38744.15,Оплачен вовремя
517,46,2025-12-18,38744.15,38744.15,Оплачен вовремя
518,47,2025-12-29,35086.42,35086.42,Оплачен вовремя
519,48,2024-12-05,12946.05,12946.05,Оплачен вовремя
520,48,2025-01-04,12946.05,12946.05,Оплачен вовремя
521,48,2025-02-03,12946.05,12946.05,Оплачен вовремя
522,48,2025-03-05,12946.05,12946.05,Оплачен вовремя
523,48,2025-04-04,12946.05,12946.05,Оплачен вовремя
524,48,2025-05-04,12946.05,12946.05,Оплачен вовремя
525,48,2025-06-03,12946.05,12946.05,Оплачен вовремя
526,48,2025-07-03,12946.05,12946.05,Оплачен вовремя
527,48,2025-08-02,12946.05,12946.05,Оплачен вовремя
528,48,2025-09-01,12946.05,12946.05,Оплачен вовремя
529,48,2025-10-01,12946.05,12946.05,Оплачен вовремя
530,48,2025-10-31,12946.05,12946.05,Оплачен вовремя
531,48,2025-11-30,12946.05,12946.05,Оплачен вовремя
532,49,2025-10-17,7313.22,7313.22,Оплачен вовремя
533,49,2025-11-16,7313.22,7313.22,Оплачен вовремя
534,49,2025-12-16,7313.22,7313.22,Оплачен вовремя
535,50,2024-09-24,543103.67,543103.67,Оплачен вовремя
536,50,2024-10-24,543103.67,543103.67,Оплачен вовремя
537,50,2024-11-23,543103.67,543103.67,Оплачен вовремя
538,50,2024-12-23,543103.67,543103.67,Оплачен вовремя
539,50,2025-01-22,543103.67,543103.67,Оплачен вовремя
540,50,2025-02-21,543103.67,543103.67,Оплачен вовремя
541,50,2025-03-23,543103.67,543103.67,Оплачен вовремя
542,50,2025-04-22,543103.67,543103.67,Оплачен вовремя
543,50,2025-05-22,543103.67,543103.67,Оплачен вовремя
544,51,2025-10-28,47940.38,47940.38,Оплачен вовремя
545,51,2025-11-27,47940.38,47940.38,Оплачен вовремя
546,51,2025-12-27,47940.38,47940.38,Оплачен вовремя
547,52,2025-03-01,11144.49,11144.49,Оплачен вовремя
548,52,2025-03-31,11144.49,11144.49,Оплачен вовремя
549,52,2025-04-30,11144.49,11144.49,Оплачен вовремя
550,52,2025-05-30,11144.49,11144.49,Оплачен вовремя
551,52,2025-06-29,11144.49,11144.49,Оплачен вовремя
552,52,2025-07-29,11144.49,11144.49,Оплачен вовремя
553,52,2025-08-28,11144.49,11144.49,Оплачен вовремя
554,52,2025-09-27,11144.49,11144.49,Оплачен вовремя
555,52,2025-10-27,11144.49,11144.49,Оплачен вовремя
556,52,2025-11-26,11144.49,11144.49,Оплачен вовремя
557,52,2025-12-26,11144.49,11144.49,Оплачен вовремя
558,53,2024-07-20,5375.28,5375.28,Оплачен вовремя
559,53,2024-08-19,5375.28,5375.28,Оплачен вовремя
560,53,2024-09-18,5375.28,5375.28,Оплачен вовремя
561,53,2024-10-18,5375.28,5375.28,Оплачен вовремя
562,53,2024-11-17,5375.28,5375.28,Оплачен вовремя
563,53,2024-12-17,5375.28,5375.28,Оплачен вовремя
564,53,2025-01-16,5375.28,5375.28,Оплачен вовремя
565,53,2025-02-15,5375.28,5375.28,Оплачен вовремя
566,53,2025-03-17,5375.28,5375.28,Оплачен вовремя
567,53,2025-04-16,5375.28,5375.28,Оплачен вовремя
568,53,2025-05-16,5375.28,5375.28,Оплачен вовремя
569,53,2025-06-15,5375.28,5375.28,Оплачен вовремя
570,53,2025-07-15,5375.28,5375.28,Оплачен вовремя
571,53,2025-08-14,5375.28,5375.28,Оплачен вовремя
572,53,2025-09-13,5375.28,5375.28,Оплачен вовремя
573,53,2025-10-13,5375.28,5375.28,Оплачен вовремя
574,53,2025-11-12,5375.28,5375.28,Оплачен вовремя
575,53,2025-12-12,5375.28,5375.28,Оплачен вовремя
576,54,2023-12-23,3289.05,3289.05,Оплачен вовремя
577,54,2024-01-22,3289.05,3289.05,Оплачен вовремя
578,54,2024-02-21,3289.05,3289.05,Оплачен вовремя
579,54,2024-03-22,3289.05,3289.05,Оплачен вовремя
580,54,2024-04-21,3289.05,3289.05,Оплачен вовремя
581,54,2024-05-21,3289.05,3289.05,Оплачен вовремя
582,54,2024-06-20,3289.05,3289.05,Оплачен вовремя
583,54,2024-07-20,3289.05,3289.05,Оплачен вовремя
584,54,2024-08-19,3289.05,3289.05,Оплачен вовремя
585,54,2024-09-18,3289.05,3289.05,Оплачен вовремя
586,54,2024-10-18,3289.05,3289.05,Оплачен вовремя
587,54,2024-11-17,3289.05,3289.05,Оплачен вовремя
588,55,2024-11-12,35284.7,35284.7,Оплачен вовремя
589,55,2024-12-12,35284.7,35284.7,Оплачен вовремя
590,55,2025-01-11,35284.7,35284.7,Оплачен вовремя
591,55,2025-02-10,35284.7,35284.7,Оплачен вовремя
592,55,2025-03-12,35284.7,35284.7,Оплачен вовремя
593,55,2025-04-11,35284.7,35284.7,Оплачен вовремя
594,55,2025-05-11,35284.7,35284.7,Оплачен вовремя
595,55,2025-06-10,35284.7,35284.7,Оплачен вовремя
596,55,2025-07-10,35284.7,35284.7,Оплачен вовремя
597,55,2025-08-09,35284.7,35284.7,Оплачен вовремя
598,55,2025-09-08,35284.7,35284.7,Оплачен вовремя
599,55,2025-10-08,35284.7,35284.7,Оплачен вовремя
600,55,2025-11-07,35284.7,35284.7,Оплачен вовремя
601,55,2025-12-07,35284.7,35284.7,Оплачен вовремя
602,57,2024-01-19,88310.32,88310.32,Оплачен вовремя
603,57,2024-02-18,88310.32,88310.32,Оплачен вовремя
604,57,2024-03-19,88310.32,88310.32,Оплачен вовремя
605,57,2024-04-18,88310.32,88310.32,Оплачен вовремя
606,57,2024-05-18,88310.32,88310.32,Оплачен вовремя
607,57,2024-06-17,88310.32,88310.32,Оплачен вовремя
608,57,2024-07-17,88310.32,88310.32,Оплачен вовремя
609,57,2024-08-16,88310.32,88310.32,Оплачен вовремя
610,57,2024-09-15,88310.32,88310.32,Оплачен вовремя
611,57,2024-10-15,88310.32,88310.32,Оплачен вовремя
612,57,2024-11-14,88310.32,88310.32,Оплачен вовремя
613,57,2024-12-14,88310.32,88310.32,Оплачен вовремя
614,57,2025-01-13,88310.32,88310.32,Оплачен вовремя
615,57,2025-02-12,88310.32,88310.32,Оплачен вовремя
616,57,2025-03-14,88310.32,88310.32,Оплачен вовремя
617,57,2025-04-13,88310.32,88310.32,Оплачен вовремя
618,57,2025-05-13,88310.32,88310.32,Оплачен вовремя
619,57,2025-06-12,88310.32,88310.32,Оплачен вовремя
620,57,2025-07-12,88310.32,88310.32,Оплачен вовремя
621,57,2025-08-11,88310.32,88310.32,Оплачен вовремя
622,57,2025-09-10,88310.32,88310.32,Оплачен вовремя
623,57,2025-10-10,88310.32,88310.32,Оплачен вовремя
624,57,2025-11-09,88310.32,88310.32,Оплачен вовремя
625,57,2025-12-09,88310.32,88310.32,Оплачен вовремя
626,58,2025-12-18,21147.7,21147.7,Оплачен вовремя
627,60,2025-11-27,3053.93,3053.93,Оплачен вовремя
628,60,2025-12-27,3053.93,3053.93,Оплачен вовремя
629,61,2025-01-19,52243.0,52243.0,Оплачен вовремя
630,61,2025-02-18,52243.0,52243.0,Оплачен вовремя
631,61,2025-03-20,52243.0,52243.0,Оплачен вовремя
632,61,2025-04-19,52243.0,52243.0,Оплачен вовремя
633,61,2025-05-19,52243.0,52243.0,Оплачен вовремя
634,61,2025-06-18,52243.0,52243.0,Оплачен вовремя
635,61,2025-07-18,52243.0,52243.0,Оплачен вовремя
636,61,2025-08-17,52243.0,52243.0,Оплачен вовремя
637,61,2025-09-16,52243.0,52243.0,Оплачен вовремя
638,61,2025-10-16,52243.0,52243.0,Оплачен вовремя
639,61,2025-11-15,52243.0,52243.0,Оплачен вовремя
640,61,2025-12-15,52243.0,52243.0,Оплачен вовремя
641,62,2024-05-29,13100.23,13100.23,Оплачен вовремя
642,62,2024-06-28,13100.23,13100.23,Оплачен вовремя
643,62,2024-07-28,13100.23,13100.23,Оплачен вовремя
644,62,2024-08-27,13100.23,13100.23,Оплачен вовремя
645,62,2024-09-26,13100.23,13100.23,Оплачен вовремя
646,62,2024-10-26,13100.23,13100.23,Оплачен вовремя
647,62,2024-11-25,13100.23,13100.23,Оплачен вовремя
648,62,2024-12-25,13100.23,13100.23,Оплачен вовремя
649,62,2025-01-24,13100.23,13100.23,Оплачен вовремя
650,62,2025-02-23,13100.23,13100.23,Оплачен вовремя
651,62,2025-03-25,13100.23,13100.23,Оплачен вовремя
652,62,2025-04-24,13100.23,13100.23,Оплачен вовремя
653,62,2025-05-24,13100.23,13100.23,Оплачен вовремя
654,62,2025-06-23,13100.23,13100.23,Оплачен вовремя
655,62,2025-07-23,13100.23,13100.23,Оплачен вовремя
656,62,2025-08-22,13100.23,13100.23,Оплачен вовремя
657,62,2025-09-21,13100.23,13100.23,Оплачен вовремя
658,62,2025-10-21,13100.23,13100.23,Оплачен вовремя
659,62,2025-11-20,13100.23,13100.23,Оплачен вовремя
660,62,2025-12-20,13100.23,13100.23,Оплачен вовремя
661,63,2024-03-05,457120.66,457120.66,Оплачен вовремя
662,63,2024-04-04,457120.66,457120.66,Оплачен вовремя
663,63,2024-05-04,457120.66,457120.66,Оплачен вовремя
664,63,2024-06-03,457120.66,457120.66,Оплачен вовремя
665,63,2024-07-03,457120.66,457120.66,Оплачен вовремя
666,63,2024-08-02,457120.66,457120.66,Оплачен вовремя
667,64,2025-11-28,8059.65,8059.65,Оплачен вовремя
668,64,2025-12-28,8059.65,8059.65,Оплачен вовремя
669,65,2023-10-04,1218109.87,1218109.87,Оплачен вовремя
670,65,2023-11-03,1218109.87,1218109.87,Оплачен вовремя
671,65,2023-12-03,1218109.87,1218109.87,Оплачен вовремя
672,66,2025-10-14,8156.47,8156.47,Оплачен вовремя
673,66,2025-11-13,8156.47,8156.47,Оплачен вовремя
674,66,2025-12-13,8156.47,8156.47,Оплачен вовремя
675,67,2025-08-08,14724.16,14724.16,Оплачен вовремя
676,67,2025-09-07,14724.16,14724.16,Оплачен вовремя
677,67,2025-10-07,14724.16,14724.16,Оплачен вовремя
678,67,2025-11-06,14724.16,14724.16,Оплачен вовремя
679,67,2025-12-06,14724.16,14724.16,Оплачен вовремя
680,68,2024-01-05,9426.95,9426.95,Оплачен вовремя
681,68,2024-02-04,9426.95,9426.95,Оплачен вовремя
682,68,2024-03-05,9426.95,9426.95,Оплачен вовремя
683,68,2024-04-04,9426.95,9426.95,Оплачен вовремя
684,68,2024-05-04,9426.95,9426.95,Оплачен вовремя
685,68,2024-06-03,9426.95,9426.95,Оплачен вовремя
686,68,2024-07-03,9426.95,9426.95,Оплачен вовремя
687,68,2024-08-02,9426.95,9426.95,Оплачен вовремя
688,68,2024-09-01,9426.95,9426.95,Оплачен вовремя
689,68,2024-10-01,9426.95,9426.95,Оплачен вовремя
690,68,2024-10-31,9426.95,9426.95,Оплачен вовремя
691,68,2024-11-30,9426.95,9426.95,Оплачен вовремя
692,68,2024-12-30,9426.95,9426.95,Оплачен вовремя
693,68,2025-01-29,9426.95,9426.95,Оплачен вовремя
694,68,2025-02-28,9426.95,9426.95,Оплачен вовремя
695,68,2025-03-30,9426.95,9426.95,Оплачен вовремя
696,68,2025-04-29,9426.95,9426.95,Оплачен вовремя
